learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
11000.0,0.38699086,1.439366386331618E-8,11000.0,85.2,70.32343446090914,81.56911581569118,69.35817805383022,11000.0,179888.0,10.0,10964.699999999999,21.688220048885707,8258.4,305.58429279005816,8.200000000000001,0.4422166387140531,4.6000000000000005,0.22110831935702652,4.6000000000000005,0.22110831935702652,2.5,0.16666666666666663,0.0,0.0,0.0,0.0,1.0,0.0
12000.0,0.42140029,1.617607789788395E-8,12000.0,86.9,73.81131351256258,83.76703841387855,74.26326129666012,12000.0,200232.0,10.0,11984.300000000001,27.08343076905552,10268.0,416.80307100596076,10.0,0.44721359549995787,5.5,0.22360679774997894,5.5,0.22360679774997894,3.1,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
13000.0,0.454913372,1.8074707502553033E-8,13000.0,88.0,76.00614242753855,85.45454545454547,75.56008146639512,13000.0,218992.0,10.0,13001.7,28.469106062537286,12120.0,419.9453932755226,12.0,0.44721359549995787,6.5,0.22360679774997894,6.5,0.22360679774997894,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14000.0,0.493080718,2.0329594798059097E-8,14000.0,89.3,78.60034239452169,87.27705112960761,78.25203252032522,14000.0,228368.0,10.0,13995.0,27.943593978664314,13078.4,488.3740642854274,13.2,0.6289320754704404,7.1,0.3144660377352202,7.1,0.3144660377352202,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15000.0,0.545115829,2.3649744196840456E-8,15000.0,90.10000000000001,80.17525872288617,88.44807467911319,79.54545454545455,15000.0,246640.0,10.0,15012.599999999999,27.014070407844876,14899.2,622.0004430152048,15.0,0.6666666666666666,8.0,0.3333333333333333,8.0,0.3333333333333333,4.1,0.09999999999999998,0.0,0.0,0.0,0.0,1.0,0.0
16000.0,0.595280985,2.6950144738902646E-8,16000.0,88.9,77.80088796448142,86.56174334140437,77.8,16000.0,254312.0,10.0,16012.099999999999,27.349771479849753,15673.6,842.8175392363667,15.799999999999999,0.9043106644167025,8.4,0.45215533220835114,8.4,0.45215533220835114,4.1,0.09999999999999998,0.0,0.0,0.0,0.0,1.0,0.0
17000.0,0.643028943,3.016355551841358E-8,17000.0,89.9,79.79822224355743,88.07556080283354,79.26078028747435,17000.0,260144.0,10.0,17019.6,26.032543735358473,16216.0,875.9031909977266,16.4,0.9451631252505217,8.7,0.4725815626252608,8.7,0.4725815626252608,4.1,0.09999999999999998,0.0,0.0,0.0,0.0,1.0,0.0
18000.0,0.686413102,3.31648126721258E-8,18000.0,89.5,79.00352740739555,87.28813559322035,78.21576763485477,18000.0,267408.0,10.0,18017.0,23.759442567348167,16966.4,762.1245625807431,17.2,0.8137703743822469,9.1,0.4068851871911235,9.1,0.4068851871911235,4.1,0.09999999999999998,0.0,0.0,0.0,0.0,1.0,0.0
19000.0,0.731355243,3.638304559231219E-8,19000.0,89.3,78.6097539521978,87.24672228843862,78.5140562248996,19000.0,276800.0,10.0,19003.5,24.1832127265542,17910.399999999998,569.4614063598458,18.2,0.6110100926607785,9.6,0.3055050463303893,9.6,0.3055050463303893,4.1,0.09999999999999998,0.0,0.0,0.0,0.0,1.0,0.0
20000.0,0.769609886,3.906705651427516E-8,20000.0,83.8,67.56691825662175,75.03852080123266,66.45962732919254,20000.0,271208.0,10.0,17998.5,1999.9088215327326,17538.399999999998,2013.7394910409284,17.900000000000002,2.0787282436891816,9.399999999999999,1.0873004286866725,9.399999999999999,1.0873004286866725,3.6999999999999997,0.42295258468165065,0.0,0.0,0.0,0.0,1.0,0.0
21000.0,0.813854922,4.226403223111605E-8,21000.0,82.6,65.1106833493744,76.22950819672131,64.6341463414634,21000.0,279304.0,10.0,18907.7,2068.0386899991336,18472.0,1914.4571844549334,19.0,2.0869967789998034,10.0,1.0434983894999017,10.0,1.0434983894999017,3.6999999999999997,0.42295258468165065,0.0,0.0,0.0,0.0,1.0,0.0
22000.0,0.854700679,4.509712523044605E-8,22000.0,84.39999999999999,68.65896534404821,81.33971291866028,67.63485477178422,22000.0,268112.0,10.0,17787.4,2787.250091238874,17351.199999999997,2636.826226946158,17.6,2.829212689856392,9.3,1.414606344928196,9.3,1.414606344928196,3.3000000000000003,0.5587684871413403,0.0,0.0,0.0,0.0,1.0,0.0
23000.0,0.893262935,4.756504859823113E-8,23000.0,83.1,66.14067846867712,79.3398533007335,65.78947368421052,23000.0,247384.0,10.0,16495.3,3297.92664176213,15353.599999999999,2987.951104761328,15.8,3.295788558482206,8.4,1.647894279241103,8.4,1.647894279241103,2.8999999999999995,0.6403124237432849,0.0,0.0,0.0,0.0,1.0,0.0
24000.0,0.928206384,4.968761600218921E-8,24000.0,85.2,70.39396036791504,81.8181818181818,69.79591836734693,24000.0,234800.0,10.0,15178.9,3591.3891847955806,13996.0,3360.373788732438,14.0,3.6055512754639896,7.499999999999999,1.8027756377319943,7.499999999999999,1.8027756377319943,2.4999999999999996,0.6871842709362768,0.0,0.0,0.0,0.0,1.0,0.0
25000.0,0.971684142,5.246166542951225E-8,25000.0,85.0,69.94698648415805,81.66259168704156,68.81496881496881,25000.0,246632.0,10.0,16176.599999999999,3590.2525915471615,15114.400000000001,3074.8153881348894,15.200000000000001,3.2991581417756324,8.1,1.6495790708878162,8.1,1.6495790708878162,2.9,0.5666666666666667,0.0,0.0,0.0,0.0,1.0,0.0
26000.0,1.020053798,5.5599892085018676E-8,26000.0,86.9,73.77902321857486,84.10194174757282,73.42799188640974,26000.0,250792.0,10.0,17178.199999999997,3586.7909265959606,15475.199999999999,2971.0999564321473,15.6,3.183987716335881,8.299999999999999,1.5919938581679405,8.299999999999999,1.5919938581679405,3.0,0.557773351022717,0.0,0.0,0.0,0.0,1.0,0.0
27000.0,1.075294529,5.925937007757939E-8,27000.0,84.1,68.18090854512707,79.61538461538461,68.00804828973843,27000.0,256072.0,10.0,17784.2,3768.960141884113,16046.4,2822.796041752456,16.2,3.0287511177601454,8.6,1.5143755588800727,8.6,1.5143755588800727,3.2,0.4666666666666666,0.0,0.0,0.0,0.0,1.0,0.0
28000.0,1.118418864,6.21447453037339E-8,28000.0,87.7,75.35643016853798,84.96332518337408,74.53416149068323,28000.0,258632.0,10.0,18788.9,3776.4061470898196,16232.800000000001,2751.4615623135437,16.4,2.9522119767312702,8.7,1.4761059883656351,8.7,1.4761059883656351,3.2,0.4666666666666666,0.0,0.0,0.0,0.0,1.0,0.0
29000.0,1.167319722,6.556731275043762E-8,29000.0,86.1,72.18731741674203,82.75434243176178,71.86234817813765,29000.0,270544.0,10.0,19771.100000000002,3779.3247029065924,17324.8,2828.852287098466,17.8,2.9844039047465856,9.399999999999999,1.4922019523732928,9.399999999999999,1.4922019523732928,3.4000000000000004,0.45215533220835114,0.0,0.0,0.0,0.0,1.0,0.0
30000.0,1.206546303,6.833794516555345E-8,30000.0,89.3,78.59606167534827,87.44131455399061,78.5140562248996,30000.0,273024.0,10.0,20769.4,3781.7919244717846,17537.6,2781.464439223818,17.8,2.9844039047465856,9.399999999999999,1.4922019523732928,9.399999999999999,1.4922019523732928,3.4000000000000004,0.45215533220835114,0.0,0.0,0.0,0.0,1.0,0.0
31000.0,1.255524795,7.194151241190111E-8,31000.0,85.7,71.38237154086917,82.08020050125313,70.87576374745417,31000.0,284400.0,10.0,21768.3,3783.7378816015603,18644.0,2618.589883463574,19.0,2.8126697479638647,10.0,1.4063348739819324,10.0,1.4063348739819324,3.8,0.3590109871423002,0.0,0.0,0.0,0.0,1.0,0.0
32000.0,1.310214985,7.607838883090144E-8,32000.0,87.7,75.40059038583074,84.70149253731344,75.44910179640718,32000.0,292392.0,10.0,22779.2,3787.053289534988,19399.2,2732.605158289633,20.000000000000004,3.0147784145586702,10.500000000000002,1.5073892072793351,10.500000000000002,1.5073892072793351,3.9,0.348010216963685,0.0,0.0,0.0,0.0,1.0,0.0
33000.0,1.352673187,7.939018675602352E-8,33000.0,87.6,75.20634717512317,84.82252141982866,75.1004016064257,33000.0,301512.0,10.0,23763.600000000002,3785.177037397913,20316.800000000003,2891.2287768352057,20.800000000000004,3.104834939252005,10.900000000000002,1.5524174696260025,10.900000000000002,1.5524174696260025,4.1,0.31446603773522014,0.0,0.0,0.0,0.0,1.0,0.0
34000.0,1.400398746,8.318672801488804E-8,34000.0,89.1,78.2,86.81983071342201,77.24425887265136,34000.0,307496.0,10.0,24778.0,3787.2428170841586,20890.4,2919.8007968581232,21.6,3.1559467676119,11.3,1.57797338380595,11.3,1.57797338380595,4.3,0.3,0.0,0.0,0.0,0.0,1.0,0.0
35000.0,1.446172655,8.70036533508098E-8,35000.0,89.5,79.00083996640134,87.25728155339806,78.91566265060241,35000.0,322328.0,10.0,25786.4,3783.0549800686513,22355.2,2866.1281230569193,23.0,3.0840089349921,12.0,1.54200446749605,12.0,1.54200446749605,4.4,0.22110831935702663,0.0,0.0,0.0,0.0,1.0,0.0
36000.0,1.490031785,9.070702372009763E-8,36000.0,87.7,75.39881914331887,84.6633416458853,75.15151515151514,36000.0,326392.0,10.0,26770.2,3790.6356922172185,22756.800000000003,2747.951595886167,23.400000000000002,2.9484459183327973,12.200000000000001,1.4742229591663987,12.200000000000001,1.4742229591663987,4.4,0.22110831935702663,0.0,0.0,0.0,0.0,1.0,0.0
37000.0,1.549470288,9.58453296058356E-8,37000.0,89.3,78.59434890811174,87.06166868198308,77.89256198347107,37000.0,334160.0,10.0,27772.8,3792.843784462172,23490.4,2708.0866029152185,24.2,2.90898989723619,12.6,1.454494948618095,12.6,1.454494948618095,4.4,0.22110831935702663,0.0,0.0,0.0,0.0,1.0,0.0
38000.0,1.602215168,1.0060759199092579E-7,38000.0,88.7,77.39511734534659,86.36911942098915,77.53479125248509,38000.0,349008.0,10.0,28759.899999999998,3793.9649077332156,24971.199999999997,2914.076963827673,26.2,3.115552385479446,13.6,1.557776192739723,13.6,1.557776192739723,4.7,0.29999999999999993,0.0,0.0,0.0,0.0,1.0,0.0
39000.0,1.64722189,1.0478407993229521E-7,39000.0,88.4,76.80324754534365,85.9733978234583,76.13168724279835,39000.0,358704.0,10.0,29742.4,3791.588908213664,25913.6,2847.236302100688,26.8,3.0615900008546757,13.9,1.5307950004273378,13.9,1.5307950004273378,4.7,0.29999999999999993,0.0,0.0,0.0,0.0,1.0,0.0
40000.0,1.696738659,1.094752130376858E-7,40000.0,89.3,78.59914396575863,87.18562874251498,78.42741935483872,40000.0,366208.0,10.0,30749.2,3791.5192258512943,26654.399999999998,2684.722022440643,27.6,2.8759539480163983,14.3,1.4379769740081991,14.3,1.4379769740081991,4.800000000000001,0.24944382578492946,0.0,0.0,0.0,0.0,1.0,0.0
41000.0,1.736367544,1.1327001907450458E-7,41000.0,89.0,77.99788779722854,86.5525672371638,78.26086956521739,41000.0,370152.0,10.0,31750.6,3788.726118954027,27044.0,2489.2136375436585,28.0,2.6708300832013503,14.5,1.3354150416006751,14.5,1.3354150416006751,4.800000000000001,0.24944382578492946,0.0,0.0,0.0,0.0,1.0,0.0
42000.0,1.772979652,1.1681488993903001E-7,42000.0,87.0,74.00166389351082,83.81070983810712,73.57723577235772,42000.0,374264.0,10.0,32752.5,3785.4723299888365,27416.8,2358.6127598889793,28.4,2.5307003861469735,14.7,1.2653501930734867,14.7,1.2653501930734867,4.800000000000001,0.24944382578492946,0.0,0.0,0.0,0.0,1.0,0.0
43000.0,1.811622352,1.206839278913041E-7,43000.0,87.0,74.00155990640562,84.009840098401,73.68421052631578,43000.0,387024.0,10.0,33751.4,3785.967482985323,28676.0,2279.3996090588803,29.8,2.4257873864880333,15.4,1.2128936932440166,15.4,1.2128936932440166,4.9,0.27688746209726917,0.0,0.0,0.0,0.0,1.0,0.0
44000.0,1.85013511,1.2463448719263077E-7,44000.0,88.6,77.19990879963521,86.26506024096385,76.78207739307535,44000.0,396512.0,10.0,34754.1,3787.639201549048,29596.0,2180.5632707577593,30.8,2.3560796062763054,15.899999999999999,1.1780398031381525,15.899999999999999,1.1780398031381525,5.0,0.2581988897471611,0.0,0.0,0.0,0.0,1.0,0.0
45000.0,1.895190444,1.293300218964782E-7,45000.0,89.2,78.40025919688965,86.92493946731233,78.09330628803247,45000.0,402848.0,10.0,35740.9,3789.6940200437757,30188.8,2265.0466995431048,31.400000000000002,2.4367555843329423,16.200000000000003,1.2183777921664711,16.200000000000003,1.2183777921664711,5.0,0.2581988897471611,0.0,0.0,0.0,0.0,1.0,0.0
46000.0,1.943703619,1.3440690690022997E-7,46000.0,90.8,81.60058878115902,89.2018779342723,81.45161290322581,46000.0,404520.0,10.0,36748.6,3786.3970009613213,30370.4,2271.362680565714,31.6,2.44131112314674,16.3,1.22065556157337,16.3,1.22065556157337,5.1000000000000005,0.2768874620972692,0.0,0.0,0.0,0.0,1.0,0.0
47000.0,1.992297933,1.39539149187706E-7,47000.0,88.6,77.19954399087983,85.89108910891088,77.06237424547284,47000.0,408248.0,10.0,37757.7,3788.721786947266,30755.2,2226.569323221514,32.00000000000001,2.389793110524656,16.500000000000004,1.194896555262328,16.500000000000004,1.194896555262328,5.199999999999999,0.29059326290271154,0.0,0.0,0.0,0.0,1.0,0.0
48000.0,2.037551459,1.4434777829612916E-7,48000.0,89.3,78.5940063217701,87.29216152019002,78.20773930753563,48000.0,410744.0,10.0,38751.7,3787.954094670807,30968.0,2339.4981418149396,32.4,2.5655841873191805,16.7,1.2827920936595902,16.7,1.2827920936595902,5.199999999999999,0.29059326290271154,0.0,0.0,0.0,0.0,1.0,0.0
49000.0,2.082609224,1.4922270307528476E-7,49000.0,89.3,78.59691795618569,87.20095693779905,78.4708249496982,49000.0,418216.0,10.0,39738.5,3791.6194876185677,31656.0,2489.005584565852,33.0,2.6832815729997472,17.0,1.3416407864998736,17.0,1.3416407864998736,5.199999999999999,0.29059326290271154,0.0,0.0,0.0,0.0,1.0,0.0
50000.0,2.12078532,1.53409730753642E-7,50000.0,88.8,77.60859829825347,86.30806845965769,77.00205338809035,50000.0,423952.0,10.0,40737.0,3795.393052402112,32222.399999999998,2610.936533549259,33.6,2.8134597128012255,17.3,1.4067298564006128,17.3,1.4067298564006128,5.199999999999999,0.29059326290271154,0.0,0.0,0.0,0.0,1.0,0.0
51000.0,2.160317453,1.5783859060249396E-7,51000.0,89.0,78.00211179726747,86.65048543689319,78.0439121756487,51000.0,433056.0,10.0,41726.0,3792.6491679446317,33120.8,2604.315447696594,34.599999999999994,2.793643578634261,17.799999999999997,1.3968217893171304,17.799999999999997,1.3968217893171304,5.3,0.2603416558635551,0.0,0.0,0.0,0.0,1.0,0.0
52000.0,2.200227891,1.6241778940227712E-7,52000.0,87.3,74.60182866833588,84.24317617866005,74.6506986027944,52000.0,443512.0,10.0,42731.2,3789.1341602593648,34120.0,2749.891698877531,35.8,2.9694743268426778,18.4,1.4847371634213389,18.4,1.4847371634213389,5.3,0.2603416558635551,0.0,0.0,0.0,0.0,1.0,0.0
53000.0,2.241959195,1.672677476898705E-7,53000.0,88.4,76.801391916485,85.57213930348257,76.32653061224491,53000.0,449240.0,10.0,43722.6,3788.085796869501,34686.4,2725.3807693197255,36.199999999999996,2.9242282932615073,18.599999999999998,1.4621141466307537,18.599999999999998,1.4621141466307537,5.3,0.2603416558635551,0.0,0.0,0.0,0.0,1.0,0.0
54000.0,2.292738903,1.7321491059622419E-7,54000.0,89.1,78.20174386049116,86.77184466019418,77.29166666666667,54000.0,452712.0,10.0,44719.399999999994,3794.4974493776285,35028.0,2787.078566049642,36.800000000000004,3.1048349392520054,18.900000000000002,1.5524174696260027,18.900000000000002,1.5524174696260027,5.3,0.2603416558635551,0.0,0.0,0.0,0.0,1.0,0.0
55000.0,2.347275836,1.797604646532693E-7,55000.0,90.9,81.80218373795145,89.34426229508196,81.42857142857144,55000.0,463936.0,10.0,45717.49999999999,3795.563115153153,36136.8,2916.093691529437,37.8,3.143953632680425,19.4,1.5719768163402126,19.4,1.5719768163402126,5.499999999999999,0.2236067977499789,0.0,0.0,0.0,0.0,1.0,0.0
56000.0,2.398118123,1.8598738022983904E-7,56000.0,88.0,76.0007679754248,84.99999999999999,76.47058823529413,56000.0,473424.0,10.0,46714.0,3794.422371499163,37073.6,2930.3756725413587,38.800000000000004,3.1615748537011674,19.900000000000002,1.5807874268505837,19.900000000000002,1.5807874268505837,5.6,0.26666666666666666,0.0,0.0,0.0,0.0,1.0,0.0
57000.0,2.452187711,1.9266237799540993E-7,57000.0,89.1,78.20156948699693,86.7396593673966,77.47933884297521,57000.0,477200.0,10.0,47709.799999999996,3792.7410252275913,37446.4,2904.4211020060056,39.2,3.133333333333333,20.1,1.5666666666666664,20.1,1.5666666666666664,5.7,0.21343747458109497,0.0,0.0,0.0,0.0,1.0,0.0
58000.0,2.504779006,1.9925523103313316E-7,58000.0,88.4,76.8,85.78431372549018,76.70682730923694,58000.0,484576.0,10.0,48716.1,3792.808687942661,38174.399999999994,2954.8658897937594,40.0,3.172801075810878,20.5,1.586400537905439,20.5,1.586400537905439,5.7,0.21343747458109497,0.0,0.0,0.0,0.0,1.0,0.0
59000.0,2.571703216,2.0774500092062273E-7,59000.0,88.6,77.2000911996352,86.13138686131386,76.78207739307535,59000.0,490360.0,10.0,49734.99999999999,3790.467490956755,38745.6,2746.988149470859,40.599999999999994,2.9484459183327965,20.799999999999997,1.4742229591663982,20.799999999999997,1.4742229591663982,5.800000000000001,0.20000000000000004,0.0,0.0,0.0,0.0,1.0,0.0
60000.0,2.639905351,2.164635074003517E-7,60000.0,89.2,78.4,86.95652173913042,77.40585774058579,60000.0,494136.0,10.0,50719.299999999996,3792.3326508159125,39118.4,2819.731820187476,41.0,3.0258148581093915,21.0,1.5129074290546958,21.0,1.5129074290546958,5.800000000000001,0.20000000000000004,0.0,0.0,0.0,0.0,1.0,0.0
61000.0,2.697245167,2.2390274321635359E-7,61000.0,88.6,77.2,85.96059113300491,77.06237424547284,61000.0,501504.0,10.0,51723.299999999996,3789.531733165282,39844.8,2869.119000669021,42.0,3.1304951684997047,21.5,1.5652475842498523,21.5,1.5652475842498523,5.800000000000001,0.20000000000000004,0.0,0.0,0.0,0.0,1.0,0.0
62000.0,2.755080164,2.3160683343349854E-7,62000.0,87.7,75.40432883812448,84.77722772277228,75.44910179640718,62000.0,514912.0,10.0,52726.600000000006,3794.0402774175536,41152.8,2723.528808978039,43.2,2.9280255007997,22.1,1.46401275039985,22.1,1.46401275039985,5.9,0.17950549357115014,0.0,0.0,0.0,0.0,1.0,0.0
63000.0,2.80339861,2.381197420493617E-7,63000.0,90.3,80.59922396895877,88.3132530120482,80.90551181102363,63000.0,521032.0,10.0,53753.4,3790.539865390036,41740.8,2755.162575562063,43.8,2.9694743268426778,22.4,1.4847371634213389,22.4,1.4847371634213389,5.9,0.17950549357115014,0.0,0.0,0.0,0.0,1.0,0.0
64000.0,2.865870737,2.4663275941664564E-7,64000.0,88.1,76.20057118629153,85.55825242718447,75.95959595959596,64000.0,526744.0,10.0,54738.6,3789.1113769149965,42304.799999999996,2918.3694564678476,44.4,3.141832444786181,22.7,1.5709162223930906,22.7,1.5709162223930906,6.0,0.25819888974716115,0.0,0.0,0.0,0.0,1.0,0.0
65000.0,2.927405823,2.551063429801787E-7,65000.0,87.8,75.59765737510801,84.86352357320098,75.05112474437627,65000.0,532288.0,10.0,55741.4,3783.8867295708283,42852.0,2942.8834235226586,45.0,3.169297153067923,23.0,1.5846485765339615,23.0,1.5846485765339615,6.0,0.25819888974716115,0.0,0.0,0.0,0.0,1.0,0.0
66000.0,2.980126082,2.623934825454135E-7,66000.0,88.0,75.99971199654397,85.22167487684727,75.75757575757575,66000.0,534296.0,10.0,56741.8,3783.009747689148,43050.4,2958.2459788041815,45.2,3.175601430350548,23.1,1.587800715175274,23.1,1.587800715175274,6.0,0.25819888974716115,0.0,0.0,0.0,0.0,1.0,0.0
67000.0,3.04912074,2.7209261141295444E-7,67000.0,89.2,78.4,86.69950738916256,76.92307692307693,67000.0,543400.0,10.0,57738.100000000006,3782.6357490511823,43948.799999999996,2765.0733918328856,46.199999999999996,2.9544693074880444,23.599999999999998,1.4772346537440222,23.599999999999998,1.4772346537440222,6.0,0.25819888974716115,0.0,0.0,0.0,0.0,1.0,0.0
68000.0,3.12106181,2.8242302200399134E-7,68000.0,88.3,76.6,85.73170731707317,75.77639751552795,68000.0,555064.0,10.0,58748.600000000006,3783.6170853944627,45100.8,2698.042404740477,47.4,2.887521043694362,24.2,1.443760521847181,24.2,1.443760521847181,6.0,0.25819888974716115,0.0,0.0,0.0,0.0,1.0,0.0
69000.0,3.185814509,2.918170341772193E-7,69000.0,86.9,73.79056460325717,83.33333333333334,72.1868365180467,69000.0,560784.0,10.0,59754.0,3786.4710659575007,45631.200000000004,2653.1252045674573,48.199999999999996,2.8936712552280937,24.599999999999998,1.4468356276140468,24.599999999999998,1.4468356276140468,6.0,0.25819888974716115,0.0,0.0,0.0,0.0,1.0,0.0
70000.0,3.230783945,2.9848133313674275E-7,70000.0,89.8,79.59706197692469,87.56097560975608,79.35222672064778,70000.0,572848.0,10.0,60743.0,3784.742063719652,46790.4,2691.8088887091026,49.2,2.8821288428289717,25.1,1.4410644214144859,25.1,1.4410644214144859,6.0,0.25819888974716115,0.0,0.0,0.0,0.0,1.0,0.0
71000.0,3.270338795,3.043625307500963E-7,71000.0,87.6,75.19871033293731,84.44165621079047,74.53798767967146,71000.0,574736.0,10.0,61741.1,3781.008767364721,46976.8,2725.3950286558875,49.4,2.918142483765238,25.2,1.459071241882619,25.2,1.459071241882619,6.0,0.25819888974716115,0.0,0.0,0.0,0.0,1.0,0.0
72000.0,3.315633067,3.112289860967071E-7,72000.0,87.9,75.80735456421249,85.11685116851169,74.84407484407485,72000.0,585992.0,10.0,62740.799999999996,3782.0959380275426,48037.6,3009.3028029761313,50.6,3.2496153618543837,25.8,1.6248076809271919,25.8,1.6248076809271919,6.0,0.25819888974716115,0.0,0.0,0.0,0.0,1.0,0.0
73000.0,3.357842304,3.1777338403175485E-7,73000.0,89.5,78.99899195161369,87.22627737226277,79.0,73000.0,599328.0,10.0,63750.200000000004,3783.12011381552,49337.6,2960.6989685245303,52.0,3.1867782407245646,26.5,1.5933891203622823,26.5,1.5933891203622823,6.0,0.25819888974716115,0.0,0.0,0.0,0.0,1.0,0.0
74000.0,3.414897745,3.267674741544182E-7,74000.0,90.10000000000001,80.19841587326987,88.15789473684211,79.8780487804878,74000.0,609344.0,10.0,64732.7,3787.2692743805087,50327.200000000004,2675.823332484166,53.0,2.875181153713043,27.0,1.4375905768565216,27.0,1.4375905768565216,6.1,0.2333333333333333,0.0,0.0,0.0,0.0,1.0,0.0
75000.0,3.482348478,3.3752407652307724E-7,75000.0,90.10000000000001,80.20079196832127,88.01452784503633,80.08048289738431,75000.0,616440.0,10.0,65724.49999999999,3787.713491599443,51027.2,2774.692795007524,53.8,2.9844039047465856,27.4,1.4922019523732928,27.4,1.4922019523732928,6.199999999999999,0.24944382578492938,0.0,0.0,0.0,0.0,1.0,0.0
